News-Commentary	v11	209253	1/1070	.09
News-Commentary	v14	151418	1/1070	.09
News-Commentary	v16	151418	1/1070	.09
News-Commentary	v9.0	182504	1/1070	.09
News-Commentary	v9.1	182504	1/1070	.09
OpenOffice	v2	31879	1/1070	.09
OpenSubtitles	v2018	34087404	1/1070	.09
PHP	v1	16018	1/1070	.09
QED	v2.0a	719317	1/1070	.09
Tatoeba	v2020-11-09	261643	1/1070	.09
Tatoeba	v2021-03-10	262539	1/1070	.09
Tatoeba	v2021-07-22	264344	1/1070	.09
Tatoeba	v2022-03-03	268076	1/1070	.09
TED2020	v1	399799	1/1070	.09
WikiMatrix	v1	2757879	1/1070	.09
XLEnt	v1.1	7689402	1/1070	.09
XLEnt	v1	7689402	1/1070	.09
bible-uedin	v1	61467	0/1070	0
Books	v1	126395	0/1070	0
ECB	v1	195699	0/1070	0
ELRA-W0138	v1	70826	0/1070	0
ELRA-W0149	v1	31626	0/1070	0
ELRA-W0201	v1	36227	0/1070	0
ELRA-W0301	v1	21	0/1070	0
ELRA-W0305	v1	588	0/1070	0
ELRA-W0307	v1	221	0/1070	0
ELRA-W0308	v1	97	0/1070	0
ELRA-W0309	v1	188	0/1070	0
ELRC_2922	v1	4365	0/1070	0
ELRC_2923	v1	502	0/1070	0
ELRC_3382	v1	6559	0/1070	0
ELRC_416	v1	180	0/1070	0
EUconst	v1	6664	0/1070	0
infopankki	v1	15545	0/1070	0
OpenSubtitles	v1	202060	0/1070	0
RF	v1	175	0/1070	0
Salome	v1	1227	0/1070	0
Tanzil	v1	129891	0/1070	0
Tatoeba	v20190709	257088	0/1070	0
Tatoeba	v2020-05-31	259672	0/1070	0
Tatoeba	v2	144368	0/1070	0
TED2013	v1.1	159223	0/1070	0
tico-19	v2020-10-28	3069	0/1070	0
UN	v20090831	60159	0/1070	0
Wikipedia	v1.0	803434	0/1070	0
WMT-News	v2014	19557	0/1070	0
WMT-News	v2019	22557	0/1070	0
